"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32031","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Wed May 13 10:07:13 IST 2026","passed","Wed May 13 10:07:45 IST 2026","TestLogin","test_login_pytest","",""
"","227725","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.regular_farmer_test_cases","Wed May 13 10:07:49 IST 2026","failed","Wed May 13 10:11:37 IST 2026","TestCropHealth","Crophealth","",""
