"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135310","crop health > farmer updates flow","tests.test_cases.regular_farmer_test_cases","2026-05-06","failed","2026-05-06","TestFarmer","farmer_updates","",""
