"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24943","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 22:31:16 IST 2026","failed","Thu Apr 16 22:31:41 IST 2026","TestOnboarding","TestOnboarding","",""
"","30710","add farm","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 22:30:30 IST 2026","failed","Thu Apr 16 22:31:00 IST 2026","TestOnboarding","TestOnboarding","",""
"","26404","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 22:29:47 IST 2026","failed","Thu Apr 16 22:30:14 IST 2026","TestLogin","test_login_pytest","",""
