"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","77757","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","Wed Apr 15 20:54:23 IST 2026","failed","Wed Apr 15 20:55:41 IST 2026","TestOnboarding","TestOnboarding","",""
"","36482","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Wed Apr 15 20:53:29 IST 2026","passed","Wed Apr 15 20:54:05 IST 2026","TestLogin","test_login_pytest","",""
"","9219","add farm","tests.test_cases.regular_farmer_test_cases","Wed Apr 15 20:54:10 IST 2026","passed","Wed Apr 15 20:54:19 IST 2026","TestOnboarding","TestOnboarding","",""
