"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","257003","FC_001 -- Farm Crop Boundary Validation Flow","tests.test_cases.regular_farmer_test_cases","Tue May 19 10:02:10 IST 2026","failed","Tue May 19 10:06:27 IST 2026","TestOnboarding","test_onboarding_pytest","",""
"","33737","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Tue May 19 10:01:32 IST 2026","passed","Tue May 19 10:02:06 IST 2026","TestLogin","test_login_pytest","",""
