"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29097","test_addfarm [emulator-5556]","emulator-5556","2026-05-04","failed","2026-05-04","TestOnboarding","Onboarding","",""
"","25245","test_addfarm_addcrop_success [emulator-5556]","emulator-5556","2026-05-04","failed","2026-05-04","TestOnboarding","Onboarding","",""
"","30125","test_login_success [emulator-5556]","emulator-5556","2026-05-04","failed","2026-05-04","TestLogin","Login","",""
