"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4557","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Mon Apr 20 22:26:08 IST 2026","broken","Mon Apr 20 22:26:12 IST 2026","TestLogin","test_login_pytest","",""
"","19","add farm","tests.test_cases.regular_farmer_test_cases","Mon Apr 20 22:26:28 IST 2026","broken","Mon Apr 20 22:26:28 IST 2026","TestOnboarding","TestOnboarding","",""
"","12","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","Mon Apr 20 22:26:44 IST 2026","broken","Mon Apr 20 22:26:44 IST 2026","TestOnboarding","TestOnboarding","",""
