"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18978","Verify user can login with valid credentials","tests.test_cases.state_farmer_test_cases","Tue May 19 14:45:54 IST 2026","broken","Tue May 19 14:46:13 IST 2026","TestLogin","test_login_pytest","",""
"","2039","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.state_farmer_test_cases","Tue May 19 14:46:23 IST 2026","broken","Tue May 19 14:46:25 IST 2026","TestCropHealth","test_crop_health_pytest","",""
