"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27497","add farm","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 23:17:28 IST 2026","failed","Thu Apr 16 23:17:56 IST 2026","TestOnboarding","TestOnboarding","",""
"","368180","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 23:11:11 IST 2026","failed","Thu Apr 16 23:17:19 IST 2026","TestLogin","test_login_pytest","",""
"","32780","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 23:18:11 IST 2026","failed","Thu Apr 16 23:18:44 IST 2026","TestOnboarding","TestOnboarding","",""
