"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34250","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","2026-04-14","passed","2026-04-14","TestLogin","test_login_pytest","",""
"","10670","add farm","tests.test_cases.regular_farmer_test_cases","2026-04-14","passed","2026-04-14","TestOnboarding","TestOnboarding","",""
"","63571","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","2026-04-14","failed","2026-04-14","TestOnboarding","TestOnboarding","",""
