"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18757","Verify user can login with valid credentials","tests.test_cases.state_farmer_test_cases","Tue May 19 16:16:53 IST 2026","broken","Tue May 19 16:17:12 IST 2026","TestLogin","test_login_pytest","",""
"","2045","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.state_farmer_test_cases","Tue May 19 16:17:22 IST 2026","broken","Tue May 19 16:17:24 IST 2026","TestCropHealth","test_crop_health_pytest","",""
