"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31038","add farm","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 15:04:51 IST 2026","failed","Thu Apr 16 15:05:22 IST 2026","TestOnboarding","TestOnboarding","",""
"","35476","Onboarding the farms and crops","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 15:05:38 IST 2026","failed","Thu Apr 16 15:06:13 IST 2026","TestOnboarding","TestOnboarding","",""
"","40923","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Thu Apr 16 15:03:54 IST 2026","failed","Thu Apr 16 15:04:35 IST 2026","TestLogin","test_login_pytest","",""
