"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1063953","FC_001 -- Crop Health Diary, Weather & Moisture Flow (State Farmer)","tests.test_cases.state_farmer_test_cases","Wed May 27 09:51:37 IST 2026","broken","Wed May 27 10:09:21 IST 2026","TestCropHealth","test_crop_health_pytest","",""
"","45823","Verify user can login with valid credentials","tests.test_cases.state_farmer_test_cases","Wed May 27 09:50:47 IST 2026","passed","Wed May 27 09:51:33 IST 2026","TestLogin","test_login_pytest","",""
