"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","add farm","emulator-5556","2026-05-05","broken","2026-05-05","test_addfarm","Onboarding","",""
"","0","Onboarding the farms and crops","emulator-5554","2026-05-05","broken","2026-05-05","test_addfarm_addcrop_success","Onboarding","",""
"","138155","test_login_success [emulator-5554]","emulator-5554","2026-05-05","failed","2026-05-05","test_login_success","Login","",""
