"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16310","Complete Diary Activity Entry Flow","tests.test_cases.regular_farmer_test_cases","Thu May 07 15:42:32 IST 2026","failed","Thu May 07 15:42:48 IST 2026","TestCropHealth","Crophealth","",""
"","30710","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Thu May 07 15:41:57 IST 2026","passed","Thu May 07 15:42:28 IST 2026","TestLogin","test_login_pytest","",""
