"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46187","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.regular_farmer_test_cases","Tue May 12 14:49:33 IST 2026","failed","Tue May 12 14:50:20 IST 2026","TestCropHealth","Crophealth","",""
"","33030","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Tue May 12 14:48:56 IST 2026","passed","Tue May 12 14:49:29 IST 2026","TestLogin","test_login_pytest","",""
