"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18739","Verify user can login with valid credentials","tests.test_cases.state_farmer_test_cases","Tue May 19 16:47:57 IST 2026","broken","Tue May 19 16:48:15 IST 2026","TestLogin","test_login_pytest","",""
"","12529","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.state_farmer_test_cases","Tue May 19 16:48:25 IST 2026","failed","Tue May 19 16:48:37 IST 2026","TestCropHealth","test_crop_health_pytest","",""
