"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33028","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Thu May 07 18:41:50 IST 2026","passed","Thu May 07 18:42:23 IST 2026","TestLogin","test_login_pytest","",""
"","232179","Complete Diary Activity Entry Flow","tests.test_cases.regular_farmer_test_cases","Thu May 07 18:42:27 IST 2026","failed","Thu May 07 18:46:19 IST 2026","TestCropHealth","Crophealth","",""
