"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70058","Verify farmer can view crop health updates","tests.test_cases.regular_farmer_test_cases","2026-04-19","broken","2026-04-19","TestOnboarding","farmer_updates","",""
