"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11220","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Wed Apr 15 21:56:17 IST 2026","broken","Wed Apr 15 21:56:28 IST 2026","TestLogin","test_login_pytest","",""
"","60059","add farm","","Wed Apr 15 21:56:38 IST 2026","passed","Wed Apr 15 21:57:38 IST 2026","","","",""
