"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53246","Verify user can login with valid credentials","tests.test_cases.state_farmer_test_cases","Tue May 19 21:16:53 IST 2026","passed","Tue May 19 21:17:46 IST 2026","TestLogin","test_login_pytest","",""
"","347554","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.state_farmer_test_cases","Tue May 19 21:17:50 IST 2026","failed","Tue May 19 21:23:38 IST 2026","TestCropHealth","test_crop_health_pytest","",""
