"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32417","Verify user can login with valid credentials","tests.test_cases.regular_farmer_test_cases","Wed May 13 23:09:35 IST 2026","passed","Wed May 13 23:10:08 IST 2026","TestLogin","test_login_pytest","",""
"","82752","FC_001 -- Crop Health Diary, Weather & Moisture Flow","tests.test_cases.regular_farmer_test_cases","Wed May 13 23:10:12 IST 2026","failed","Wed May 13 23:11:34 IST 2026","TestCropHealth","Crophealth","",""
